"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,1,"NK","Spirit Air Lines","BNA","Nashville, TN: Nashville International",91.00,10.00,2.13,1.00,4.70,0.00,2.17,2.00,0.00,1252.00,245.00,20.00,595.00,0.00,392.00,
2021,1,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",193.00,17.00,2.73,0.00,9.03,0.88,4.36,3.00,0.00,916.00,139.00,0.00,416.00,23.00,338.00,
2021,1,"NK","Spirit Air Lines","BUR","Burbank, CA: Bob Hope",13.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,21.00,0.00,0.00,21.00,0.00,0.00,
2021,1,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",321.00,29.00,7.68,0.05,16.64,0.93,3.70,6.00,0.00,1243.00,315.00,3.00,679.00,49.00,197.00,
2021,1,"NK","Spirit Air Lines","CAK","Akron, OH: Akron-Canton Regional",18.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"NK","Spirit Air Lines","CLE","Cleveland, OH: Cleveland-Hopkins International",201.00,19.00,4.00,0.00,7.38,1.24,6.39,1.00,0.00,932.00,320.00,0.00,331.00,27.00,254.00,
2021,1,"NK","Spirit Air Lines","CLT","Charlotte, NC: Charlotte Douglas International",42.00,4.00,0.31,0.00,3.01,0.00,0.68,1.00,0.00,300.00,22.00,0.00,229.00,0.00,49.00,
2021,1,"NK","Spirit Air Lines","CMH","Columbus, OH: John Glenn Columbus International",92.00,13.00,3.96,0.00,7.04,0.00,2.00,0.00,0.00,909.00,421.00,0.00,405.00,0.00,83.00,
2021,1,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",93.00,11.00,3.12,0.33,3.55,1.00,3.00,1.00,0.00,502.00,132.00,5.00,124.00,48.00,193.00,
2021,1,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",400.00,67.00,10.22,0.84,44.52,0.47,10.95,2.00,0.00,3826.00,410.00,28.00,2749.00,34.00,605.00,
2021,1,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",571.00,53.00,19.53,0.00,23.00,0.00,10.46,3.00,0.00,3138.00,1055.00,0.00,1605.00,0.00,478.00,
2021,1,"NK","Spirit Air Lines","EWR","Newark, NJ: Newark Liberty International",328.00,28.00,7.05,0.00,18.01,0.18,2.76,2.00,1.00,1812.00,442.00,0.00,1141.00,6.00,223.00,
2021,1,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1568.00,127.00,26.09,1.02,76.60,1.47,21.82,13.00,4.00,7447.00,1326.00,55.00,4805.00,51.00,1210.00,
2021,1,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",437.00,44.00,7.75,1.67,29.13,0.07,5.38,2.00,0.00,2328.00,363.00,80.00,1584.00,9.00,292.00,
2021,1,"NK","Spirit Air Lines","IND","Indianapolis, IN: Indianapolis International",96.00,13.00,1.43,0.00,5.81,0.92,4.83,3.00,0.00,446.00,37.00,0.00,163.00,47.00,199.00,
2021,1,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1052.00,80.00,14.12,1.81,43.83,2.88,17.36,4.00,1.00,4056.00,642.00,115.00,1979.00,83.00,1237.00,
2021,1,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",492.00,86.00,15.12,0.79,60.95,0.92,8.22,8.00,0.00,3172.00,736.00,18.00,1839.00,54.00,525.00,
2021,1,"NK","Spirit Air Lines","LBE","Latrobe, PA: Arnold Palmer Regional",29.00,2.00,0.30,0.00,1.45,0.00,0.24,2.00,0.00,102.00,10.00,0.00,84.00,0.00,8.00,
2021,1,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",177.00,25.00,5.38,0.00,17.33,1.56,0.74,2.00,0.00,942.00,120.00,0.00,765.00,43.00,14.00,
2021,1,"NK","Spirit Air Lines","MCI","Kansas City, MO: Kansas City International",67.00,4.00,0.60,0.00,2.58,0.00,0.82,0.00,0.00,161.00,15.00,0.00,61.00,0.00,85.00,
2021,1,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",1179.00,122.00,20.75,5.58,79.91,1.05,14.72,9.00,3.00,6813.00,1248.00,266.00,4414.00,18.00,867.00,
2021,1,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",104.00,15.00,2.82,0.81,7.90,0.00,3.47,0.00,0.00,840.00,194.00,29.00,456.00,0.00,161.00,
2021,1,"NK","Spirit Air Lines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",235.00,22.00,6.57,0.00,12.35,0.49,2.59,0.00,0.00,1481.00,245.00,0.00,1003.00,20.00,213.00,
2021,1,"NK","Spirit Air Lines","MYR","Myrtle Beach, SC: Myrtle Beach International",122.00,8.00,2.03,0.00,4.03,0.00,1.93,0.00,0.00,420.00,245.00,0.00,122.00,0.00,53.00,
2021,1,"NK","Spirit Air Lines","OAK","Oakland, CA: Metropolitan Oakland International",105.00,5.00,1.00,0.00,1.07,0.55,2.38,2.00,0.00,468.00,43.00,0.00,26.00,33.00,366.00,
2021,1,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",394.00,66.00,9.01,1.81,47.75,0.28,7.15,6.00,0.00,5202.00,468.00,551.00,3479.00,13.00,691.00,
2021,1,"NK","Spirit Air Lines","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",52.00,5.00,0.00,0.19,4.14,0.00,0.67,1.00,0.00,559.00,0.00,45.00,502.00,0.00,12.00,
2021,1,"NK","Spirit Air Lines","PDX","Portland, OR: Portland International",38.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,0.00,0.00,0.00,
2021,1,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",222.00,23.00,3.98,0.00,14.38,1.00,3.65,2.00,1.00,1145.00,124.00,0.00,739.00,15.00,267.00,
2021,1,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",64.00,4.00,0.00,0.38,2.62,0.00,1.00,0.00,0.00,195.00,0.00,23.00,142.00,0.00,30.00,
2021,1,"NK","Spirit Air Lines","PIT","Pittsburgh, PA: Pittsburgh International",141.00,8.00,1.67,0.00,4.35,0.00,1.98,2.00,0.00,314.00,44.00,0.00,218.00,0.00,52.00,
2021,1,"NK","Spirit Air Lines","RDU","Raleigh/Durham, NC: Raleigh-Durham International",44.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,153.00,0.00,0.00,153.00,0.00,0.00,
2021,1,"NK","Spirit Air Lines","RIC","Richmond, VA: Richmond International",37.00,2.00,0.00,0.00,1.06,0.94,0.00,0.00,0.00,61.00,0.00,0.00,30.00,31.00,0.00,
2021,1,"NK","Spirit Air Lines","RSW","Fort Myers, FL: Southwest Florida International",243.00,33.00,6.19,1.84,20.11,0.05,4.81,4.00,0.00,2262.00,385.00,81.00,1469.00,10.00,317.00,
2021,1,"NK","Spirit Air Lines","SAN","San Diego, CA: San Diego International",41.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,
2021,1,"NK","Spirit Air Lines","SEA","Seattle, WA: Seattle/Tacoma International",36.00,1.00,0.90,0.00,0.10,0.00,0.00,0.00,1.00,21.00,19.00,0.00,2.00,0.00,0.00,
2021,1,"NK","Spirit Air Lines","SJU","San Juan, PR: Luis Munoz Marin International",299.00,29.00,11.63,0.84,12.08,1.00,3.44,1.00,0.00,1443.00,710.00,48.00,542.00,26.00,117.00,
2021,1,"NK","Spirit Air Lines","SMF","Sacramento, CA: Sacramento International",36.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,142.00,0.00,0.00,0.00,0.00,142.00,
2021,1,"NK","Spirit Air Lines","SNA","Santa Ana, CA: John Wayne Airport-Orange County",109.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,223.00,0.00,0.00,223.00,0.00,0.00,
2021,1,"NK","Spirit Air Lines","STT","Charlotte Amalie, VI: Cyril E King",44.00,4.00,1.52,0.00,1.84,0.00,0.64,0.00,0.00,135.00,60.00,0.00,53.00,0.00,22.00,
2021,1,"NK","Spirit Air Lines","STX","Christiansted, VI: Henry E. Rohlsen",18.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,54.00,0.00,0.00,17.00,37.00,0.00,
2021,1,"NK","Spirit Air Lines","TPA","Tampa, FL: Tampa International",440.00,51.00,10.90,2.04,29.36,0.00,8.71,7.00,0.00,2911.00,645.00,172.00,1566.00,0.00,528.00,
2021,1,"OH","PSA Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",79.00,4.00,0.40,0.00,2.00,0.00,1.60,3.00,0.00,207.00,17.00,0.00,48.00,0.00,142.00,
2021,1,"OH","PSA Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",62.00,5.00,2.83,0.00,1.19,0.00,0.98,1.00,0.00,438.00,275.00,0.00,99.00,0.00,64.00,
2021,1,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",67.00,1.00,0.59,0.00,0.04,0.00,0.38,2.00,0.00,234.00,137.00,0.00,9.00,0.00,88.00,
2021,1,"OH","PSA Airlines Inc.","AVL","Asheville, NC: Asheville Regional",140.00,17.00,5.90,2.00,6.89,0.00,2.22,10.00,0.00,420.00,148.00,57.00,140.00,0.00,75.00,
2021,1,"OH","PSA Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",80.00,5.00,1.70,0.00,2.47,0.00,0.82,4.00,0.00,274.00,56.00,0.00,89.00,0.00,129.00,
2021,1,"OH","PSA Airlines Inc.","BDL","Hartford, CT: Bradley International",43.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,22.00,0.00,0.00,22.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","BGR","Bangor, ME: Bangor International",11.00,3.00,1.86,0.00,0.19,0.00,0.95,0.00,0.00,199.00,124.00,0.00,13.00,0.00,62.00,
2021,1,"OH","PSA Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",102.00,13.00,4.12,0.00,4.62,0.00,4.26,1.00,0.00,854.00,411.00,0.00,116.00,0.00,327.00,
2021,1,"OH","PSA Airlines Inc.","BNA","Nashville, TN: Nashville International",116.00,14.00,3.77,0.00,5.32,0.57,4.34,2.00,1.00,986.00,323.00,0.00,228.00,12.00,423.00,
2021,1,"OH","PSA Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",61.00,13.00,5.35,0.00,7.23,0.00,0.42,1.00,1.00,408.00,230.00,0.00,160.00,0.00,18.00,
2021,1,"OH","PSA Airlines Inc.","BTV","Burlington, VT: Burlington International",76.00,2.00,0.11,0.00,0.00,0.00,1.89,0.00,0.00,273.00,15.00,0.00,0.00,0.00,258.00,
2021,1,"OH","PSA Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",14.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,260.00,1.00,0.00,0.00,0.00,259.00,
2021,1,"OH","PSA Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",15.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,38.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",65.00,6.00,2.31,0.18,0.65,0.97,1.88,1.00,0.00,329.00,78.00,9.00,25.00,77.00,140.00,
2021,1,"OH","PSA Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",120.00,16.00,5.32,0.00,6.70,0.00,3.98,2.00,0.00,832.00,412.00,0.00,153.00,0.00,267.00,
2021,1,"OH","PSA Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",35.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,31.00,31.00,0.00,0.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",31.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,31.00,15.00,0.00,16.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",204.00,25.00,5.98,0.49,13.97,0.00,4.55,4.00,0.00,1209.00,406.00,75.00,421.00,0.00,307.00,
2021,1,"OH","PSA Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",49.00,7.00,1.09,0.00,2.10,0.00,3.81,3.00,1.00,362.00,59.00,0.00,59.00,0.00,244.00,
2021,1,"OH","PSA Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",93.00,4.00,1.00,0.01,0.73,0.00,2.25,5.00,0.00,411.00,81.00,2.00,104.00,0.00,224.00,
2021,1,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",5494.00,632.00,177.63,21.42,257.05,0.24,175.65,176.00,2.00,54255.00,23740.00,2793.00,11228.00,10.00,16484.00,
2021,1,"OH","PSA Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",34.00,3.00,2.00,0.19,0.81,0.00,0.00,2.00,0.00,189.00,85.00,20.00,84.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",80.00,11.00,3.23,0.58,4.56,0.00,2.63,2.00,0.00,647.00,258.00,38.00,126.00,0.00,225.00,
2021,1,"OH","PSA Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",190.00,12.00,9.26,0.00,2.37,0.00,0.36,6.00,0.00,643.00,546.00,0.00,84.00,0.00,13.00,
2021,1,"OH","PSA Airlines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",151.00,15.00,6.05,0.00,4.70,0.00,4.26,1.00,0.00,1216.00,514.00,0.00,253.00,0.00,449.00,
2021,1,"OH","PSA Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",145.00,15.00,6.34,0.00,4.51,0.00,4.15,2.00,1.00,1041.00,269.00,0.00,195.00,0.00,577.00,
2021,1,"OH","PSA Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",24.00,3.00,1.64,0.00,1.18,0.00,0.19,0.00,0.00,120.00,55.00,0.00,60.00,0.00,5.00,
2021,1,"OH","PSA Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",29.00,9.00,3.09,0.00,3.65,0.00,2.26,0.00,0.00,1068.00,495.00,0.00,272.00,0.00,301.00,
2021,1,"OH","PSA Airlines Inc.","DSM","Des Moines, IA: Des Moines International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",142.00,11.00,3.35,1.00,2.31,0.00,4.33,4.00,0.00,1523.00,961.00,40.00,128.00,0.00,394.00,
2021,1,"OH","PSA Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",84.00,15.00,2.64,0.00,5.49,0.00,6.88,2.00,1.00,1078.00,138.00,0.00,194.00,0.00,746.00,
2021,1,"OH","PSA Airlines Inc.","ERI","Erie, PA: Erie International/Tom Ridge Field",33.00,2.00,1.36,0.00,0.00,0.00,0.64,2.00,0.00,77.00,63.00,0.00,0.00,0.00,14.00,
2021,1,"OH","PSA Airlines Inc.","EWN","New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",80.00,6.00,1.96,0.99,1.12,0.00,1.93,1.00,0.00,1056.00,85.00,777.00,39.00,0.00,155.00,
2021,1,"OH","PSA Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",141.00,20.00,10.86,0.00,6.53,0.00,2.61,4.00,0.00,921.00,495.00,0.00,184.00,0.00,242.00,
2021,1,"OH","PSA Airlines Inc.","FNT","Flint, MI: Bishop International",67.00,4.00,1.00,0.00,1.26,0.00,1.74,2.00,0.00,213.00,15.00,0.00,81.00,0.00,117.00,
2021,1,"OH","PSA Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",31.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",49.00,5.00,3.43,0.00,0.00,0.00,1.57,1.00,0.00,163.00,131.00,0.00,0.00,0.00,32.00,
2021,1,"OH","PSA Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",80.00,9.00,1.90,0.00,7.10,0.00,0.00,1.00,0.00,305.00,59.00,0.00,246.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",49.00,5.00,2.65,0.12,0.85,0.00,1.38,1.00,0.00,196.00,118.00,2.00,22.00,0.00,54.00,
2021,1,"OH","PSA Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",36.00,2.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,157.00,0.00,142.00,15.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",30.00,6.00,0.66,0.00,5.17,0.00,0.17,1.00,0.00,141.00,16.00,0.00,121.00,0.00,4.00,
2021,1,"OH","PSA Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",221.00,43.00,19.83,0.00,14.77,0.02,8.37,7.00,0.00,2049.00,769.00,0.00,511.00,3.00,766.00,
2021,1,"OH","PSA Airlines Inc.","HPN","White Plains, NY: Westchester County",62.00,5.00,1.63,0.00,2.52,0.00,0.85,2.00,0.00,204.00,77.00,0.00,87.00,0.00,40.00,
2021,1,"OH","PSA Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",80.00,7.00,0.86,0.00,4.50,0.00,1.64,3.00,0.00,238.00,60.00,0.00,138.00,0.00,40.00,
2021,1,"OH","PSA Airlines Inc.","IAD","Washington, DC: Washington Dulles International",80.00,14.00,3.39,0.05,7.12,0.00,3.43,4.00,0.00,665.00,183.00,3.00,196.00,0.00,283.00,
2021,1,"OH","PSA Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","ILM","Wilmington, NC: Wilmington International",170.00,21.00,4.82,1.00,7.44,0.00,7.74,5.00,0.00,1261.00,197.00,38.00,217.00,0.00,809.00,
2021,1,"OH","PSA Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",22.00,3.00,1.20,0.00,0.80,0.00,1.00,1.00,0.00,79.00,43.00,0.00,12.00,0.00,24.00,
2021,1,"OH","PSA Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",49.00,2.00,1.81,0.00,0.19,0.00,0.00,1.00,0.00,86.00,83.00,0.00,3.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",84.00,11.00,1.54,0.00,7.46,0.00,2.00,1.00,0.00,480.00,55.00,0.00,187.00,0.00,238.00,
2021,1,"OH","PSA Airlines Inc.","LEX","Lexington, KY: Blue Grass",11.00,2.00,1.84,0.00,0.02,0.00,0.14,0.00,0.00,119.00,108.00,0.00,1.00,0.00,10.00,
2021,1,"OH","PSA Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",80.00,15.00,3.40,0.00,9.66,0.48,1.46,2.00,0.00,479.00,146.00,0.00,260.00,12.00,61.00,
2021,1,"OH","PSA Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","MEM","Memphis, TN: Memphis International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",116.00,15.00,5.13,0.68,5.00,0.00,4.18,0.00,0.00,814.00,358.00,15.00,181.00,0.00,260.00,
2021,1,"OH","PSA Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",108.00,3.00,1.36,0.00,1.64,0.00,0.00,4.00,0.00,130.00,72.00,0.00,58.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","MLB","Melbourne, FL: Melbourne International",80.00,14.00,2.39,0.00,8.81,0.00,2.80,3.00,0.00,428.00,107.00,0.00,249.00,0.00,72.00,
2021,1,"OH","PSA Airlines Inc.","MOB","Mobile, AL: Mobile Regional",2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",61.00,4.00,1.30,0.00,2.10,0.00,0.60,2.00,0.00,98.00,38.00,0.00,42.00,0.00,18.00,
2021,1,"OH","PSA Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",23.00,3.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,72.00,0.00,0.00,72.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",139.00,23.00,3.57,0.08,17.98,0.05,1.32,4.00,0.00,738.00,225.00,5.00,430.00,1.00,77.00,
2021,1,"OH","PSA Airlines Inc.","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis",122.00,15.00,4.93,0.98,3.44,0.61,5.04,4.00,1.00,2114.00,431.00,760.00,228.00,14.00,681.00,
2021,1,"OH","PSA Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",18.00,3.00,1.02,0.00,1.98,0.00,0.00,1.00,0.00,170.00,112.00,0.00,58.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",61.00,8.00,2.11,0.00,4.07,0.00,1.81,6.00,1.00,323.00,107.00,0.00,76.00,0.00,140.00,
2021,1,"OH","PSA Airlines Inc.","ORF","Norfolk, VA: Norfolk International",128.00,22.00,8.82,0.06,9.41,0.76,2.95,2.00,0.00,1211.00,423.00,2.00,549.00,13.00,224.00,
2021,1,"OH","PSA Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,21.00,0.00,0.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",38.00,6.00,3.80,0.00,1.22,0.00,0.98,0.00,0.00,348.00,263.00,0.00,32.00,0.00,53.00,
2021,1,"OH","PSA Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",779.00,96.00,31.50,2.18,37.91,0.00,24.41,21.00,1.00,8203.00,3714.00,182.00,1799.00,0.00,2508.00,
2021,1,"OH","PSA Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",61.00,9.00,5.26,1.80,0.94,0.00,1.00,2.00,0.00,506.00,206.00,220.00,31.00,0.00,49.00,
2021,1,"OH","PSA Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",23.00,1.00,0.31,0.00,0.00,0.00,0.69,0.00,0.00,191.00,60.00,0.00,0.00,0.00,131.00,
2021,1,"OH","PSA Airlines Inc.","PNS","Pensacola, FL: Pensacola International",145.00,21.00,3.12,0.00,13.71,0.00,4.18,4.00,0.00,1064.00,141.00,0.00,460.00,0.00,463.00,
2021,1,"OH","PSA Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",34.00,6.00,4.19,0.00,1.00,0.00,0.81,1.00,0.00,448.00,222.00,0.00,19.00,0.00,207.00,
2021,1,"OH","PSA Airlines Inc.","PWM","Portland, ME: Portland International Jetport",18.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,44.00,0.00,0.00,44.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",42.00,7.00,2.67,0.00,3.08,0.00,1.26,1.00,0.00,221.00,68.00,0.00,88.00,0.00,65.00,
2021,1,"OH","PSA Airlines Inc.","RIC","Richmond, VA: Richmond International",87.00,13.00,5.17,0.23,4.96,0.00,2.64,1.00,0.00,1124.00,267.00,40.00,341.00,0.00,476.00,
2021,1,"OH","PSA Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",82.00,4.00,0.20,0.00,1.56,1.00,1.24,2.00,0.00,338.00,3.00,0.00,44.00,100.00,191.00,
2021,1,"OH","PSA Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",203.00,24.00,10.51,0.00,8.09,0.00,5.40,5.00,1.00,1265.00,386.00,0.00,275.00,0.00,604.00,
2021,1,"OH","PSA Airlines Inc.","SBN","South Bend, IN: South Bend International",62.00,6.00,2.41,1.30,0.13,0.00,2.17,2.00,1.00,625.00,130.00,232.00,2.00,0.00,261.00,
2021,1,"OH","PSA Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",62.00,2.00,0.00,0.00,1.84,0.00,0.16,2.00,2.00,60.00,0.00,0.00,53.00,0.00,7.00,
2021,1,"OH","PSA Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",60.00,7.00,0.00,0.00,5.21,0.00,1.79,2.00,0.00,237.00,0.00,0.00,118.00,0.00,119.00,
2021,1,"OH","PSA Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",77.00,12.00,2.00,0.00,9.17,0.00,0.83,3.00,0.00,613.00,75.00,0.00,480.00,0.00,58.00,
2021,1,"OH","PSA Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",97.00,9.00,6.70,0.00,1.65,0.00,0.65,4.00,0.00,577.00,229.00,0.00,169.00,0.00,179.00,
2021,1,"OH","PSA Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",82.00,14.00,9.51,0.00,4.11,0.00,0.38,1.00,0.00,502.00,402.00,0.00,92.00,0.00,8.00,
2021,1,"OH","PSA Airlines Inc.","TLH","Tallahassee, FL: Tallahassee International",77.00,6.00,3.17,0.00,2.05,0.00,0.78,3.00,2.00,263.00,133.00,0.00,66.00,0.00,64.00,
2021,1,"OH","PSA Airlines Inc.","TUL","Tulsa, OK: Tulsa International",30.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00,
2021,1,"OH","PSA Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",169.00,22.00,5.94,0.33,8.88,0.00,6.85,4.00,0.00,1464.00,399.00,18.00,411.00,0.00,636.00,
2021,1,"OH","PSA Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",131.00,18.00,3.92,1.00,9.66,0.00,3.42,5.00,0.00,747.00,148.00,30.00,244.00,0.00,325.00,
